FK_NAME|FK_SCHEMA|FK_TABLE|FK_COLUMN|PK_SCHEMA|PK_TABLE|PK_COLUMN
FK_t834_t200_1|dbo|t834_mf_ordenes_planeadas|f834_mf_rowid_tercero_prov_1|dbo|t200_mm_terceros|f200_rowid
FK_t834_t200_2|dbo|t834_mf_ordenes_planeadas|f834_mf_rowid_tercero_prov_2|dbo|t200_mm_terceros|f200_rowid
FK_t834_t202_1|dbo|t834_mf_ordenes_planeadas|f834_mf_rowid_tercero_prov_1|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t834_t202_1|dbo|t834_mf_ordenes_planeadas|f834_mf_id_sucursal_prov_1|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t834_t202_2|dbo|t834_mf_ordenes_planeadas|f834_mf_rowid_tercero_prov_2|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t834_t202_2|dbo|t834_mf_ordenes_planeadas|f834_mf_id_sucursal_prov_2|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t834_t211_1|dbo|t834_mf_ordenes_planeadas|f834_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t834_t211_1|dbo|t834_mf_ordenes_planeadas|f834_id_planificador|dbo|t211_mm_funcionarios|f211_id
FK_t834_t211_2|dbo|t834_mf_ordenes_planeadas|f834_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t834_t211_2|dbo|t834_mf_ordenes_planeadas|f834_id_comprador|dbo|t211_mm_funcionarios|f211_id
FK_t834_t4292_1|dbo|t834_mf_ordenes_planeadas|f834_rowid_of_movto|dbo|t4292_of_movto|f4292_rowid
FK_t834_t431_1|dbo|t834_mf_ordenes_planeadas|f834_rowid_pv_movto|dbo|t431_cm_pv_movto|f431_rowid
FK_t834_t801_1|dbo|t834_mf_ordenes_planeadas|f834_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t834_t801_1|dbo|t834_mf_ordenes_planeadas|f834_id_metodo_lista_mater|dbo|t801_mf_metodos|f801_id
FK_t834_t801_2|dbo|t834_mf_ordenes_planeadas|f834_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t834_t801_2|dbo|t834_mf_ordenes_planeadas|f834_id_metodo_ruta|dbo|t801_mf_metodos|f801_id
FK_t834_t808_1|dbo|t834_mf_ordenes_planeadas|f834_rowid_ruta|dbo|t808_mf_rutas|f808_rowid
FK_t835_t010_1|dbo|t835_mf_cal_planta|f835_id_cia|dbo|t010_mm_companias|f010_id
FK_t835_t106_1|dbo|t835_mf_cal_planta|f835_id_cia|dbo|t106_mc_criterios_item_mayores|f106_id_cia
FK_t835_t106_1|dbo|t835_mf_cal_planta|f835_id_plan_item|dbo|t106_mc_criterios_item_mayores|f106_id_plan
FK_t835_t106_1|dbo|t835_mf_cal_planta|f835_id_criterio_item|dbo|t106_mc_criterios_item_mayores|f106_id
FK_t835_t157_1|dbo|t835_mf_cal_planta|f835_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t835_t157_1|dbo|t835_mf_cal_planta|f835_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t835_t806_1|dbo|t835_mf_cal_planta|f835_rowid_ctrabajo|dbo|t806_mf_centros_trabajo|f806_rowid
FK_t836_t010_1|dbo|t836_mf_cal_planta_fecha|f836_id_cia|dbo|t010_mm_companias|f010_id
FK_t836_t835_1|dbo|t836_mf_cal_planta_fecha|f836_rowid_cal_planta|dbo|t835_mf_cal_planta|f835_rowid
FK_t837_t010_1|dbo|t837_mf_lista_recursos|f837_id_cia|dbo|t010_mm_companias|f010_id
FK_t837_t121_1|dbo|t837_mf_lista_recursos|f837_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t837_t135|dbo|t837_mf_lista_recursos|f837_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t837_t135|dbo|t837_mf_lista_recursos|f837_rowid_item_ext|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t837_t135|dbo|t837_mf_lista_recursos|f837_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t837_t157_1|dbo|t837_mf_lista_recursos|f837_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t837_t157_1|dbo|t837_mf_lista_recursos|f837_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t837_t801_1|dbo|t837_mf_lista_recursos|f837_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t837_t801_1|dbo|t837_mf_lista_recursos|f837_id_metodo_lista|dbo|t801_mf_metodos|f801_id
FK_t837_t801_2|dbo|t837_mf_lista_recursos|f837_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t837_t801_2|dbo|t837_mf_lista_recursos|f837_id_metodo_ruta|dbo|t801_mf_metodos|f801_id
FK_t837_t806_1|dbo|t837_mf_lista_recursos|f837_rowid_ctrabajo|dbo|t806_mf_centros_trabajo|f806_rowid
FK_t837_t808_1|dbo|t837_mf_lista_recursos|f837_rowid_ruta|dbo|t808_mf_rutas|f808_rowid
FK_t838_t010_1|dbo|t838_mf_capacidad_aprox|f838_id_cia|dbo|t010_mm_companias|f010_id
FK_t838_t121_1|dbo|t838_mf_capacidad_aprox|f838_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t838_t135|dbo|t838_mf_capacidad_aprox|f838_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t838_t135|dbo|t838_mf_capacidad_aprox|f838_rowid_item_ext|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t838_t135|dbo|t838_mf_capacidad_aprox|f838_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t838_t157_1|dbo|t838_mf_capacidad_aprox|f838_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t838_t157_1|dbo|t838_mf_capacidad_aprox|f838_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t838_t806_1|dbo|t838_mf_capacidad_aprox|f838_rowid_ctrabajo|dbo|t806_mf_centros_trabajo|f806_rowid
FK_t838_t834_1|dbo|t838_mf_capacidad_aprox|f838_rowid_orden_planeada|dbo|t834_mf_ordenes_planeadas|f834_rowid
FK_t839_t010_1|dbo|t839_mf_capacidad_detallada|f839_id_cia|dbo|t010_mm_companias|f010_id
FK_t839_t121_1|dbo|t839_mf_capacidad_detallada|f839_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t839_t135|dbo|t839_mf_capacidad_detallada|f839_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t839_t135|dbo|t839_mf_capacidad_detallada|f839_rowid_item_ext|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t839_t135|dbo|t839_mf_capacidad_detallada|f839_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t839_t157_1|dbo|t839_mf_capacidad_detallada|f839_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t839_t157_1|dbo|t839_mf_capacidad_detallada|f839_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t839_t806_1|dbo|t839_mf_capacidad_detallada|f839_rowid_ctrabajo|dbo|t806_mf_centros_trabajo|f806_rowid
FK_t839_t808_1|dbo|t839_mf_capacidad_detallada|f839_rowid_ruta|dbo|t808_mf_rutas|f808_rowid
FK_t839_t834_1|dbo|t839_mf_capacidad_detallada|f839_rowid_orden_planeada|dbo|t834_mf_ordenes_planeadas|f834_rowid
FK_t839_t851_1|dbo|t839_mf_capacidad_detallada|f839_rowid_op_docto_item|dbo|t851_mf_op_docto_item|f851_rowid
FK_t840_t010_1|dbo|t840_mf_material_req_gruesa|f840_id_cia|dbo|t010_mm_companias|f010_id
FK_t840_t121_1|dbo|t840_mf_material_req_gruesa|f840_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t840_t121_2|dbo|t840_mf_material_req_gruesa|f840_rowid_item_ext_padre|dbo|t121_mc_items_extensiones|f121_rowid
FK_t840_t135_1|dbo|t840_mf_material_req_gruesa|f840_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t840_t135_1|dbo|t840_mf_material_req_gruesa|f840_rowid_item_ext|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t840_t135_1|dbo|t840_mf_material_req_gruesa|f840_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t840_t150_1|dbo|t840_mf_material_req_gruesa|f840_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t840_t157_1|dbo|t840_mf_material_req_gruesa|f840_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t840_t157_1|dbo|t840_mf_material_req_gruesa|f840_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t841_t010_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t010_mm_companias|f010_id
FK_t841_t121_1|dbo|t841_mf_orden_planeada_gruesa|f841_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t841_t135_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t841_t135_1|dbo|t841_mf_orden_planeada_gruesa|f841_rowid_item_ext|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t841_t135_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t841_t150_1|dbo|t841_mf_orden_planeada_gruesa|f841_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t841_t157_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t841_t157_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t841_t200_1|dbo|t841_mf_orden_planeada_gruesa|f841_mf_rowid_tercero_prov1|dbo|t200_mm_terceros|f200_rowid
FK_t841_t200_2|dbo|t841_mf_orden_planeada_gruesa|f841_mf_rowid_tercero_prov2|dbo|t200_mm_terceros|f200_rowid
FK_t841_t202_1|dbo|t841_mf_orden_planeada_gruesa|f841_mf_rowid_tercero_prov1|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t841_t202_1|dbo|t841_mf_orden_planeada_gruesa|f841_mf_id_sucursal_prov_1|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t841_t202_2|dbo|t841_mf_orden_planeada_gruesa|f841_mf_rowid_tercero_prov2|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t841_t202_2|dbo|t841_mf_orden_planeada_gruesa|f841_mf_id_sucursal_prov_2|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t841_t211_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t841_t211_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_planificador|dbo|t211_mm_funcionarios|f211_id
FK_t841_t211_2|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t841_t211_2|dbo|t841_mf_orden_planeada_gruesa|f841_id_comprador|dbo|t211_mm_funcionarios|f211_id
FK_t841_t4292_1|dbo|t841_mf_orden_planeada_gruesa|f841_rowid_of_movto|dbo|t4292_of_movto|f4292_rowid
FK_t841_t801_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t841_t801_1|dbo|t841_mf_orden_planeada_gruesa|f841_id_metodo_lista_mater|dbo|t801_mf_metodos|f801_id
FK_t841_t801_2|dbo|t841_mf_orden_planeada_gruesa|f841_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t841_t801_2|dbo|t841_mf_orden_planeada_gruesa|f841_id_metodo_ruta|dbo|t801_mf_metodos|f801_id
FK_t841_t808_1|dbo|t841_mf_orden_planeada_gruesa|f841_rowid_ruta|dbo|t808_mf_rutas|f808_rowid
FK_t847_t010_1|dbo|t847_mf_causal_incons_posd|f847_id_cia|dbo|t010_mm_companias|f010_id
FK_t848_t010_1|dbo|t848_mf_motivos_tep|f848_id_cia|dbo|t010_mm_companias|f010_id
FK_t848_t284_1|dbo|t848_mf_motivos_tep|f848_rowid_ccosto|dbo|t284_co_ccosto|f284_rowid
FK_t849_t010_1|dbo|t849_mf_clase_op|f849_id_cia|dbo|t010_mm_companias|f010_id
FK_t849_t021_1|dbo|t849_mf_clase_op|f849_id_cia|dbo|t021_mm_tipos_documentos|f021_id_cia
FK_t849_t021_1|dbo|t849_mf_clase_op|f849_id_tipo_docto_solicitud|dbo|t021_mm_tipos_documentos|f021_id
FK_t849_t145_1|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t145_mc_conceptos|f145_id
FK_t849_t145_2|dbo|t849_mf_clase_op|f849_id_concepto_solicitud|dbo|t145_mc_conceptos|f145_id
FK_t849_t146_1|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_1|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_1|dbo|t849_mf_clase_op|f849_id_motivo_consumo|dbo|t146_mc_motivos|f146_id
FK_t849_t146_2|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_2|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_2|dbo|t849_mf_clase_op|f849_id_motivo_consumo_devol|dbo|t146_mc_motivos|f146_id
FK_t849_t146_3|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_3|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_3|dbo|t849_mf_clase_op|f849_id_motivo_entregas|dbo|t146_mc_motivos|f146_id
FK_t849_t146_4|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_4|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_4|dbo|t849_mf_clase_op|f849_id_motivo_entregas_devol|dbo|t146_mc_motivos|f146_id
FK_t849_t146_5|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_5|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_5|dbo|t849_mf_clase_op|f849_id_motivo_cierre_op|dbo|t146_mc_motivos|f146_id
FK_t849_t146_6|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_6|dbo|t849_mf_clase_op|f849_id_concepto|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_6|dbo|t849_mf_clase_op|f849_id_motivo_rechazos|dbo|t146_mc_motivos|f146_id
FK_t849_t146_7|dbo|t849_mf_clase_op|f849_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t849_t146_7|dbo|t849_mf_clase_op|f849_id_concepto_solicitud|dbo|t146_mc_motivos|f146_id_concepto
FK_t849_t146_7|dbo|t849_mf_clase_op|f849_id_motivo_solicitud|dbo|t146_mc_motivos|f146_id
FK_t849_t848_1|dbo|t849_mf_clase_op|f849_id_cia|dbo|t848_mf_motivos_tep|f848_id_cia
FK_t849_t848_1|dbo|t849_mf_clase_op|f849_id_motivo_tep_alist|dbo|t848_mf_motivos_tep|f848_id
FK_t849_t849_1|dbo|t849_mf_clase_op|f849_id_cia|dbo|t849_mf_clase_op|f849_id_cia
FK_t849_t849_1|dbo|t849_mf_clase_op|f849_id_clase_op_generar|dbo|t849_mf_clase_op|f849_id
FK_t850_t010_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t010_mm_companias|f010_id
FK_t850_t021_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t021_mm_tipos_documentos|f021_id_cia
FK_t850_t021_1|dbo|t850_mf_op_docto|f850_id_tipo_docto|dbo|t021_mm_tipos_documentos|f021_id
FK_t850_t028_1|dbo|t850_mf_op_docto|f850_id_clase_docto|dbo|t028_mm_clases_documento|f028_id
FK_t850_t034_1|dbo|t850_mf_op_docto|f850_id_grupo_clase_docto|dbo|t034_mm_grupos_clases_docto|f034_id
FK_t850_t053_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t053_mm_fechas|f053_id_cia
FK_t850_t053_1|dbo|t850_mf_op_docto|f850_id_fecha|dbo|t053_mm_fechas|f053_id
FK_t850_t1461_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t1461_mc_motivos_otros|f1461_id_cia
FK_t850_t1461_1|dbo|t850_mf_op_docto|f850_id_motivo_otros|dbo|t1461_mc_motivos_otros|f1461_id
FK_t850_t157_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t850_t157_1|dbo|t850_mf_op_docto|f850_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t850_t200_1|dbo|t850_mf_op_docto|f850_rowid_tercero_planif|dbo|t200_mm_terceros|f200_rowid
FK_t850_t285_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t850_t285_1|dbo|t850_mf_op_docto|f850_id_co|dbo|t285_co_centro_op|f285_id
FK_t850_t430_1|dbo|t850_mf_op_docto|f850_rowid_pv_docto|dbo|t430_cm_pv_docto|f430_rowid
FK_t850_t849_1|dbo|t850_mf_op_docto|f850_id_cia|dbo|t849_mf_clase_op|f849_id_cia
FK_t850_t849_1|dbo|t850_mf_op_docto|f850_id_clase_op|dbo|t849_mf_clase_op|f849_id
FK_t850_t849_2|dbo|t850_mf_op_docto|f850_id_cia|dbo|t849_mf_clase_op|f849_id_cia
FK_t850_t849_2|dbo|t850_mf_op_docto|f850_id_clase_op_generar|dbo|t849_mf_clase_op|f849_id
FK_t850_t850_1|dbo|t850_mf_op_docto|f850_rowid_op_padre|dbo|t850_mf_op_docto|f850_rowid
FK_t851_t010_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t010_mm_companias|f010_id
FK_t851_t053_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t053_mm_fechas|f053_id_cia
FK_t851_t053_1|dbo|t851_mf_op_docto_item|f851_id_fecha|dbo|t053_mm_fechas|f053_id
FK_t851_t101_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t101_mc_unidades_medida|f101_id_cia
FK_t851_t101_1|dbo|t851_mf_op_docto_item|f851_id_unidad_medida|dbo|t101_mc_unidades_medida|f101_id
FK_t851_t121_1|dbo|t851_mf_op_docto_item|f851_rowid_item_ext_padre|dbo|t121_mc_items_extensiones|f121_rowid
FK_t851_t121_2|dbo|t851_mf_op_docto_item|f851_rowid_item_ext_consol|dbo|t121_mc_items_extensiones|f121_rowid
FK_t851_t135_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t851_t135_1|dbo|t851_mf_op_docto_item|f851_rowid_item_ext_padre|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t851_t135_1|dbo|t851_mf_op_docto_item|f851_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t851_t1461_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t1461_mc_motivos_otros|f1461_id_cia
FK_t851_t1461_1|dbo|t851_mf_op_docto_item|f851_id_motivo_otros|dbo|t1461_mc_motivos_otros|f1461_id
FK_t851_t149_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t149_mc_tipo_inv_serv|f149_id_cia
FK_t851_t149_1|dbo|t851_mf_op_docto_item|f851_id_tipo_inv_serv|dbo|t149_mc_tipo_inv_serv|f149_id
FK_t851_t150_1|dbo|t851_mf_op_docto_item|f851_rowid_bodega_componentes|dbo|t150_mc_bodegas|f150_rowid
FK_t851_t157_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t851_t157_1|dbo|t851_mf_op_docto_item|f851_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t851_t403_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t403_cm_lotes|f403_id_cia
FK_t851_t403_1|dbo|t851_mf_op_docto_item|f851_id_lote|dbo|t403_cm_lotes|f403_id
FK_t851_t403_1|dbo|t851_mf_op_docto_item|f851_rowid_item_ext_padre|dbo|t403_cm_lotes|f403_rowid_item_ext
FK_t851_t431_1|dbo|t851_mf_op_docto_item|f851_rowid_pv_movto|dbo|t431_cm_pv_movto|f431_rowid
FK_t851_t801_1|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t851_t801_1|dbo|t851_mf_op_docto_item|f851_id_metodo_lista_mater|dbo|t801_mf_metodos|f801_id
FK_t851_t801_2|dbo|t851_mf_op_docto_item|f851_id_cia|dbo|t801_mf_metodos|f801_id_cia
FK_t851_t801_2|dbo|t851_mf_op_docto_item|f851_id_metodo_ruta|dbo|t801_mf_metodos|f801_id
FK_t851_t808_1|dbo|t851_mf_op_docto_item|f851_rowid_ruta|dbo|t808_mf_rutas|f808_rowid
FK_t851_t850_1|dbo|t851_mf_op_docto_item|f851_rowid_op_docto|dbo|t850_mf_op_docto|f850_rowid
FK_t853_t010_1|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t010_mm_companias|f010_id
FK_t853_t101_1|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t101_mc_unidades_medida|f101_id_cia
FK_t853_t101_1|dbo|t853_mf_op_docto_item_otros|f853_id_unidad_medida|dbo|t101_mc_unidades_medida|f101_id
FK_t853_t121_1|dbo|t853_mf_op_docto_item_otros|f853_rowid_item_ext_padre|dbo|t121_mc_items_extensiones|f121_rowid
FK_t853_t121_2|dbo|t853_mf_op_docto_item_otros|f853_rowid_item_ext_otros|dbo|t121_mc_items_extensiones|f121_rowid
FK_t853_t121_3|dbo|t853_mf_op_docto_item_otros|f853_rowid_item_ext_comp|dbo|t121_mc_items_extensiones|f121_rowid
FK_t853_t135_1|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t853_t135_1|dbo|t853_mf_op_docto_item_otros|f853_rowid_item_ext_padre|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t853_t135_1|dbo|t853_mf_op_docto_item_otros|f853_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t853_t135_2|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t853_t135_2|dbo|t853_mf_op_docto_item_otros|f853_rowid_item_ext_otros|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t853_t135_2|dbo|t853_mf_op_docto_item_otros|f853_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t853_t149_1|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t149_mc_tipo_inv_serv|f149_id_cia
FK_t853_t149_1|dbo|t853_mf_op_docto_item_otros|f853_id_tipo_inv_serv|dbo|t149_mc_tipo_inv_serv|f149_id
FK_t853_t150_1|dbo|t853_mf_op_docto_item_otros|f853_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t853_t157_1|dbo|t853_mf_op_docto_item_otros|f853_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t853_t157_1|dbo|t853_mf_op_docto_item_otros|f853_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t853_t850_1|dbo|t853_mf_op_docto_item_otros|f853_rowid_op_docto|dbo|t850_mf_op_docto|f850_rowid
FK_t853_t851_1|dbo|t853_mf_op_docto_item_otros|f853_rowid_op_docto_item|dbo|t851_mf_op_docto_item|f851_rowid
FK_t855_t010_1|dbo|t855_mf_op_costos|f855_id_cia|dbo|t010_mm_companias|f010_id
FK_t855_t121_1|dbo|t855_mf_op_costos|f855_rowid_item_ext_padre|dbo|t121_mc_items_extensiones|f121_rowid
FK_t855_t121_2|dbo|t855_mf_op_costos|f855_rowid_item_ext_otros|dbo|t121_mc_items_extensiones|f121_rowid
FK_t855_t804_1|dbo|t855_mf_op_costos|f855_id_cia|dbo|t804_mf_segmentos_costos|f804_id_cia
FK_t855_t804_1|dbo|t855_mf_op_costos|f855_id_segmento_costo|dbo|t804_mf_segmentos_costos|f804_id
FK_t855_t850_1|dbo|t855_mf_op_costos|f855_rowid_op_docto|dbo|t850_mf_op_docto|f850_rowid
FK_t855_t851_1|dbo|t855_mf_op_costos|f855_rowid_op_docto_item|dbo|t851_mf_op_docto_item|f851_rowid
FK_t855_t853_1|dbo|t855_mf_op_costos|f855_rowid_op_docto_item_otros|dbo|t853_mf_op_docto_item_otros|f853_rowid
FK_t856_t010_1|dbo|t856_mf_op_costos_variacion|f856_id_cia|dbo|t010_mm_companias|f010_id
FK_t856_t350_1|dbo|t856_mf_op_costos_variacion|f856_rowid_docto|dbo|t350_co_docto_contable|f350_rowid
FK_t856_t470_1|dbo|t856_mf_op_costos_variacion|f856_rowid_movto_inv|dbo|t470_cm_movto_invent|f470_rowid
FK_t856_t804_1|dbo|t856_mf_op_costos_variacion|f856_id_cia|dbo|t804_mf_segmentos_costos|f804_id_cia
FK_t856_t804_1|dbo|t856_mf_op_costos_variacion|f856_id_segmento_costo|dbo|t804_mf_segmentos_costos|f804_id
FK_t856_t850_1|dbo|t856_mf_op_costos_variacion|f856_rowid_op_docto|dbo|t850_mf_op_docto|f850_rowid
FK_t856_t851_1|dbo|t856_mf_op_costos_variacion|f856_rowid_op_docto_item|dbo|t851_mf_op_docto_item|f851_rowid
FK_t856_t853_1|dbo|t856_mf_op_costos_variacion|f856_rowid_op_docto_item_otros|dbo|t853_mf_op_docto_item_otros|f853_rowid
FK_t860_t010_1|dbo|t860_mf_op_componentes|f860_id_cia|dbo|t010_mm_companias|f010_id
FK_t860_t101_1|dbo|t860_mf_op_componentes|f860_id_cia|dbo|t101_mc_unidades_medida|f101_id_cia
FK_t860_t101_1|dbo|t860_mf_op_componentes|f860_id_unidad_medida|dbo|t101_mc_unidades_medida|f101_id
FK_t860_t121_1|dbo|t860_mf_op_componentes|f860_rowid_item_ext_padre|dbo|t121_mc_items_extensiones|f121_rowid
FK_t860_t121_2|dbo|t860_mf_op_componentes|f860_rowid_item_ext_componente|dbo|t121_mc_items_extensiones|f121_rowid
FK_t860_t121_3|dbo|t860_mf_op_componentes|f860_rowid_item_ext_sustituido|dbo|t121_mc_items_extensiones|f121_rowid
FK_t860_t135_1|dbo|t860_mf_op_componentes|f860_id_cia|dbo|t135_mc_items_instalacion_key|f135_id_cia
FK_t860_t135_1|dbo|t860_mf_op_componentes|f860_rowid_item_ext_componente|dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext
FK_t860_t135_1|dbo|t860_mf_op_componentes|f860_id_instalacion|dbo|t135_mc_items_instalacion_key|f135_id_instalacion
FK_t860_t150_1|dbo|t860_mf_op_componentes|f860_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t860_t157_1|dbo|t860_mf_op_componentes|f860_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t860_t157_1|dbo|t860_mf_op_componentes|f860_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t860_t806_1|dbo|t860_mf_op_componentes|f860_rowid_ctrabajo|dbo|t806_mf_centros_trabajo|f806_rowid
