TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|CONSTRAINT_NAME
dbo|t1312_mc_items_barras_co|f1312_id_cia|1|PK_t1312
dbo|t1312_mc_items_barras_co|f1312_id_codigo_barras|2|PK_t1312
dbo|t1312_mc_items_barras_co|f1312_id_co|3|PK_t1312
dbo|t132_mc_items_instalacion|f132_rowid|1|PK_t132
dbo|t133_mc_items_pos_arancelaria|f133_rowid_item|1|PK_t133
dbo|t133_mc_items_pos_arancelaria|f133_id_cia|2|PK_t133
dbo|t133_mc_items_pos_arancelaria|f133_id_pos_arancelaria|3|PK_t133
dbo|t134_mc_items_kits|f134_id_cia|1|PK_t134
dbo|t134_mc_items_kits|f134_rowid_item_ext_kit|2|PK_t134
dbo|t134_mc_items_kits|f134_rowid_item_ext_hijo|3|PK_t134
dbo|t1341_mc_items_kits_bod|f1341_rowid_item_ext_kit|1|PK_t1341
dbo|t1341_mc_items_kits_bod|f1341_rowid_item_ext_hijo|2|PK_t1341
dbo|t1341_mc_items_kits_bod|f1341_id_co|3|PK_t1341
dbo|t1342_mc_items_coproductos|f1342_rowid_item_ext_padre|1|PK_t1342_mc_items_coproductos
dbo|t1342_mc_items_coproductos|f1342_rowid_item_ext_copro|2|PK_t1342_mc_items_coproductos
dbo|t1342_mc_items_coproductos|f1342_codigo_lista|3|PK_t1342_mc_items_coproductos
dbo|t1343_mc_items_transfor|f1343_rowid|1|PK_t1343_mc_items_transfor
dbo|t135_mc_items_instalacion_key|f135_id_cia|1|PK_t135
dbo|t135_mc_items_instalacion_key|f135_rowid_item_ext|2|PK_t135
dbo|t135_mc_items_instalacion_key|f135_id_instalacion|3|PK_t135
dbo|t136_mc_portafolio|f136_id_cia|1|PK_t136
dbo|t136_mc_portafolio|f136_id|2|PK_t136
dbo|t137_mc_portafolio_items|f137_rowid|1|PK_t137
dbo|t1371_mc_portafolio_items_log|f1371_rowid|1|PK_t1371
dbo|t138_mc_tipo_cliente_pricat|f138_id_cia|1|PK_t138
dbo|t138_mc_tipo_cliente_pricat|f138_id|2|PK_t138
dbo|t139_items_desc_tec_pricat|f139_rowid|1|PK_t139
dbo|t140_mc_paquetes|f140_rowid|1|PK_t140
dbo|t141_mc_paquetes_detalle|f141_rowid_paquete|1|PK_t141
dbo|t141_mc_paquetes_detalle|f141_rowid_item_ext|2|PK_t141
dbo|t142_mc_grupos_motivos|f142_id_cia|1|PK_t142
dbo|t142_mc_grupos_motivos|f142_id|2|PK_t142
dbo|t143_mc_grupos_motivo_detalle|f143_id_cia|1|PK_t143
dbo|t143_mc_grupos_motivo_detalle|f143_id_grupo_motivo|2|PK_t143
dbo|t143_mc_grupos_motivo_detalle|f143_id_concepto|3|PK_t143
dbo|t143_mc_grupos_motivo_detalle|f143_id_motivo|4|PK_t143
dbo|t144_mc_motivo_impto_asumido|f144_id_cia|1|PK_t144
dbo|t144_mc_motivo_impto_asumido|f144_id_concepto|2|PK_t144
dbo|t144_mc_motivo_impto_asumido|f144_id_motivo|3|PK_t144
dbo|t144_mc_motivo_impto_asumido|f144_id_clase_impuesto|4|PK_t144
dbo|t145_mc_conceptos|f145_id|1|PK_t145
dbo|t146_mc_motivos|f146_id_cia|1|PK_t146
dbo|t146_mc_motivos|f146_id_concepto|2|PK_t146
dbo|t146_mc_motivos|f146_id|3|PK_t146
dbo|t1461_mc_motivos_otros|f1461_id_cia|1|PK_t1461
dbo|t1461_mc_motivos_otros|f1461_id|2|PK_t1461
dbo|t147_mc_tipo_relacion_doctos|f147_id_modulo|1|PK_t147
dbo|t147_mc_tipo_relacion_doctos|f147_id|2|PK_t147
dbo|t148_mc_automatizacion_doctos|f148_id_cia|1|PK_t148
dbo|t148_mc_automatizacion_doctos|f148_id_modulo|2|PK_t148
dbo|t148_mc_automatizacion_doctos|f148_id_tipo_relacion|3|PK_t148
dbo|t148_mc_automatizacion_doctos|f148_id_tipo_docto_orig|4|PK_t148
dbo|t1481_cm_automatizacion_aprop|f1481_rowid|1|PK_t1481
dbo|t149_mc_tipo_inv_serv|f149_id_cia|1|PK_t149
dbo|t149_mc_tipo_inv_serv|f149_id|2|PK_t149
dbo|t150_mc_bodegas|f150_rowid|1|PK_t150
dbo|t151_mc_grupo_bodega|f151_id_cia|1|PK_t151
dbo|t151_mc_grupo_bodega|f151_id|2|PK_t151
dbo|t152_mc_bodega_grupo_bodega|f152_id_cia|1|PK_t152
dbo|t152_mc_bodega_grupo_bodega|f152_rowid_bodega|2|PK_t152
dbo|t152_mc_bodega_grupo_bodega|f152_id_grupo_bodega|3|PK_t152
dbo|t153_mc_ubic_criterios_planes|f153_id_cia|1|PK_t153
dbo|t153_mc_ubic_criterios_planes|f153_id|2|PK_t153
dbo|t154_mc_ubic_criterios_mayor|f154_id_cia|1|PK_t154
dbo|t154_mc_ubic_criterios_mayor|f154_id_plan|2|PK_t154
dbo|t154_mc_ubic_criterios_mayor|f154_id|3|PK_t154
dbo|t155_mc_ubicacion_auxiliares|f155_rowid_bodega|1|PK_t155
dbo|t155_mc_ubicacion_auxiliares|f155_id|2|PK_t155
dbo|t156_mc_ubicacion_criterios|f156_id_cia|1|PK_t156
dbo|t156_mc_ubicacion_criterios|f156_id_ubicacion|2|PK_t156
dbo|t156_mc_ubicacion_criterios|f156_rowid_bodega|3|PK_t156
dbo|t156_mc_ubicacion_criterios|f156_id_plan|4|PK_t156
dbo|t156_mc_ubicacion_criterios|f156_id_criterio_mayor|5|PK_t156
dbo|t157_mc_instalaciones|f157_id_cia|1|PK_t157
dbo|t157_mc_instalaciones|f157_id|2|PK_t157
dbo|t1571_mc_grupo_instalacion|f1571_id_cia|1|PK_t1571
dbo|t1571_mc_grupo_instalacion|f1571_id|2|PK_t1571
dbo|t1572_mc_grupo_inst_detalle|f1572_id_grupo_instalacion|1|PK_t1572
dbo|t1572_mc_grupo_inst_detalle|f1572_id_instalacion|2|PK_t1572
dbo|t158_mc_causal_devol|f158_id_cia|1|PK_t158
dbo|t158_mc_causal_devol|f158_id_concepto|2|PK_t158
dbo|t158_mc_causal_devol|f158_id|3|PK_t158
dbo|t1581_mc_grp_motivos_causal|f1581_rowid|1|PK_t1581
dbo|t1582_mc_grp_motivo_det_causal|f1582_rowid|1|PK_t1582
dbo|t159_mc_descuentos|f159_id_cia|1|PK_t159
dbo|t159_mc_descuentos|f159_id|2|PK_t159
dbo|t160_mc_cli_contado|f160_rowid|1|PK_t160
dbo|t1602_mc_cli_contado_disp_nov|f1602_ts|1|PK_t1602
dbo|t1602_mc_cli_contado_disp_nov|f1602_rowid_cte_ocasional|2|PK_t1602
dbo|t161_mc_cli_contado_desc_tec|f161_rowid_cli_contado|1|PK_t161
dbo|t161_mc_cli_contado_desc_tec|f161_rowid_campo|2|PK_t161
dbo|t162_mc_cli_contado_criterios|f162_id_cia|1|PK_t162
dbo|t162_mc_cli_contado_criterios|f162_id_plan_criterios|2|PK_t162
dbo|t162_mc_cli_contado_criterios|f162_id_criterio_mayor|3|PK_t162
dbo|t162_mc_cli_contado_criterios|f162_rowid_cli_contado|4|PK_t162
dbo|t163_mc_vehiculos|f163_id_cia|1|PK_t163
dbo|t163_mc_vehiculos|f163_id|2|PK_t163
dbo|t164_mc_tipo_vehiculo|f164_id_cia|1|PK_t164
dbo|t164_mc_tipo_vehiculo|f164_id|2|PK_t164
dbo|t165_mc_ruta_visita|f165_rowid|1|PK_t165_mc_ruta_visita
dbo|t166_mc_ruta_visita_cliente|f166_rowid|1|PK_t166
dbo|t167_mc_ruta_visita_plan|f167_rowid|1|PK_t167
dbo|t168_mc_tarifas_ciudad|f168_rowid|1|PK_t168
dbo|t169_mc_tarifas_servicio|f169_rowid|1|PK_t169
dbo|t170_mc_lista_fletes|f170_rowid|1|PK_t170
dbo|t171_mc_lista_fletes_tarifa|f171_rowid|1|PK_t171
dbo|t172_mc_cfg_serial|f172_id_cia|1|PK_t172
dbo|t172_mc_cfg_serial|f172_id|2|PK_t172
dbo|t173_mc_cfg_serial_nivel|f173_id_cia|1|PK_t173
dbo|t173_mc_cfg_serial_nivel|f173_id_cfg_serial|2|PK_t173
dbo|t173_mc_cfg_serial_nivel|f173_nivel|3|PK_t173
dbo|t174_mc_precios_trazabilidad|f174_rowid|1|PK_t174
dbo|t175_mc_items_protocolo|f175_rowid|1|PK_t175
dbo|t176_mc_items_controlados|f176_rowid|1|PK_t176
dbo|t1761_mc_productos_exentos|f1761_rowid|1|PK_t1761
dbo|t177_mm_items_restricc|f177_rowid|1|PK_t177
dbo|t1771_mm_items_restricc_cond|f1771_rowid|1|PK_t1771
dbo|t1772_mm_items_restricc_co|f1772_rowid|1|PK_t1772
dbo|t1773_mm_items_restricc_mod|f1773_rowid|1|PK_t1773
dbo|t178_mc_items_agl_hi|f178_rowid_item_ext|1|PK_t178
dbo|t179_mc_factores_agl_hi|f179_id_cia|1|PK_t179
dbo|t179_mc_factores_agl_hi|f179_ind_tipo|2|PK_t179
dbo|t179_mc_factores_agl_hi|f179_porcentaje|3|PK_t179
dbo|t180_parametros_edi|f180_id_cia|1|PK_t180
dbo|t180_parametros_edi|f180_id|2|PK_t180
dbo|t181_mc_parametros_aprobacion|f181_id_cia|1|PK_t181
dbo|t181_mc_parametros_aprobacion|f181_rowid_usuario|2|PK_t181
dbo|t182_parametros_impo_edi|f182_id_cia|1|PK_t182
dbo|t182_parametros_impo_edi|f182_id|2|PK_t182
dbo|t1831_mc_tabla_comisiones|f1831_id_cia|1|PK_t1831
dbo|t1831_mc_tabla_comisiones|f1831_id|2|PK_t1831
dbo|t1832_mc_tabla_comisiones_det|f1832_id_cia|1|PK_t1832
dbo|t1832_mc_tabla_comisiones_det|f1832_id_comision|2|PK_t1832
dbo|t1832_mc_tabla_comisiones_det|f1832_id_vendedor|3|PK_t1832
dbo|t1833_mc_liq_comisiones|f1833_rowid|1|PK_t1833
dbo|t1834_mc_liq_comisiones_det|f1834_rowid|1|PK_t1834
dbo|t1835_mc_liq_comisiones_param|f1835_rowid|1|PK_t1835
dbo|t184_maestros_equivalentes|f184_id_cia|1|PK_t184
dbo|t184_maestros_equivalentes|f184_ind_tipo_maestro|2|PK_t184
dbo|t184_maestros_equivalentes|f184_id_origen|3|PK_t184
dbo|t184_maestros_equivalentes|f184_id_destino|4|PK_t184
dbo|t1841_parametros_conexion_rem|f1841_rowid|1|PK_t1841
dbo|t1842_param_conexion_rem_det|f1842_rowid|1|PK_t1842
dbo|t1851_mc_regimen_salud|f1851_rowid|1|PK_t1851
dbo|t1852_mc_tipo_venta|f1852_rowid|1|PK_t1852
dbo|t1853_mc_perfil_cliente|f1853_rowid|1|PK_t1853
dbo|t1854_mc_perfil_cli_co|f1854_rowid|1|PK_t1854
dbo|t1855_mc_param_estacion|f1855_rowid|1|PK_t1855
dbo|t1856_mc_param_estacion_tipo|f1856_rowid|1|PK_t1856
dbo|t1857_mc_regimen_salud_categ|f1857_rowid|1|PK_t1857
dbo|t186_mc_portafolio_proveedor|f186_rowid|1|PK_t186
dbo|t1861_mc_portafolio_prov_item|f1861_rowid|1|PK_t1861
dbo|t1862_mc_portafolio_prov_regio|f1862_rowid|1|PK_t1862
dbo|t187_cm_capacidad_max_x_bodega|f187_rowid|1|PK_t187
dbo|t1870_mc_items_controlados_det|f1870_rowid|1|PK_t1870
dbo|t1871_mc_devueltas_exactas|f1871_rowid|1|PK_t1871
dbo|t1872_mc_control_medidas|f1872_rowid|1|PK_t1872
dbo|t18721_mc_control_medidas_item|f18721_rowid|1|PK_t18721
dbo|t18722_mc_control_medidas_porc|f18722_rowid|1|PK_t18722
dbo|t188_mc_servicios_precios|f188_id_cia|1|PK_t188
dbo|t188_mc_servicios_precios|f188_id_servicio|2|PK_t188
dbo|t188_mc_servicios_precios|f188_id_moneda|3|PK_t188
dbo|t189_mc_servicios|f189_id_cia|1|PK_t189
dbo|t189_mc_servicios|f189_id|2|PK_t189
dbo|t190_mc_equiv_contab_impuesto|f190_rowid|1|PK_t190
dbo|t191_mc_equiv_contab_retencion|f191_id_cia|1|PK_t191
dbo|t191_mc_equiv_contab_retencion|f191_id_llave_retencion|2|PK_t191
dbo|t191_mc_equiv_contab_retencion|f191_id_concepto|3|PK_t191
dbo|t191_mc_equiv_contab_retencion|f191_ind_accion|4|PK_t191
dbo|t192_mc_equiv_contab_invent|f192_rowid|1|PK_t192
dbo|t193_mc_equiv_contab_varios|f193_rowid|1|PK_t193
dbo|t194_af_equiv_contab_af|f194_id_cia|1|PK_t194
dbo|t194_af_equiv_contab_af|f194_id_tipo_inv_serv|2|PK_t194
dbo|t195_af_equiv_contab_af_varios|f195_id_cia|1|PK_t195
dbo|t195_af_equiv_contab_af_varios|f195_id_tipo_inv_serv|2|PK_t195
dbo|t195_af_equiv_contab_af_varios|f195_id_concepto|3|PK_t195
dbo|t195_af_equiv_contab_af_varios|f195_id_motivo|4|PK_t195
dbo|t195_af_equiv_contab_af_varios|f195_id_grupo_ccosto|5|PK_t195
dbo|t196_mc_equiv_contab_vario_dif|f196_rowid|1|PK_t196
dbo|t197_mf_equiv_transformacion|f197_rowid|1|PK_t197
dbo|t198_mc_pick_clases|f198_rowid|1|PK_t198
dbo|t1981_mc_pick_asig_instruc|f1981_rowid|1|PK_t1981
dbo|t1982_mc_pick_asignacion|f1982_rowid|1|PK_t1982
dbo|t199_mc_pick_instruc|f199_rowid|1|PK_t199
dbo|t1991_mc_pick_instruc_tarea|f1991_rowid|1|PK_t1991
dbo|t200_mm_terceros|f200_rowid|1|PK_t200
dbo|t2001_mm_terceros_excluir|f2001_id|1|PK_t2001
dbo|t2002_mm_listas|f2002_id|1|PK_t2002
dbo|t2003_mm_listas_fec|f2003_id_lista|1|PK_t2003
dbo|t2003_mm_listas_fec|f2003_fecha|2|PK_t2003
dbo|t2004_mm_listas_fec_ter|f2004_id_lista|1|PK_t2004
dbo|t2004_mm_listas_fec_ter|f2004_fecha|2|PK_t2004
dbo|t2004_mm_listas_fec_ter|f2004_tipo_identificacion|3|PK_t2004
dbo|t2004_mm_listas_fec_ter|f2004_numero_identificacion|4|PK_t2004
dbo|t2005_mm_terceros_log_unif|f2005_rowid|1|PK_t2005
dbo|t2006_mm_tercero_plantilla|f2006_rowid|1|PK_t2006
dbo|t2007_mm_tercero_plant_prov|f2007_rowid|1|PK_t2007
dbo|t2008_mm_otros_contactos_ter|f2008_rowid|1|PK_t2008
dbo|t201_mm_clientes|f201_rowid_tercero|1|PK_t201
dbo|t201_mm_clientes|f201_id_sucursal|2|PK_t201
dbo|t2011_mm_clientes_letras|f2011_rowid_tercero|1|PK_t2011
dbo|t2011_mm_clientes_letras|f2011_id_suc_cliente|2|PK_t2011
dbo|t2012_mm_clientes_un|f2012_rowid|1|PK_t2012
dbo|t2013_mm_otros_contactos_cli|f2013_rowid|1|PK_t2013
dbo|t202_mm_proveedores|f202_rowid_tercero|1|PK_t202
dbo|t202_mm_proveedores|f202_id_sucursal|2|PK_t202
dbo|t2021_mm_proveedores_co|f2021_rowid_prov|1|PK_t2021
dbo|t2021_mm_proveedores_co|f2021_id_sucursal_prov|2|PK_t2021
dbo|t2021_mm_proveedores_co|f2021_id_co|3|PK_t2021
dbo|t2022_mm_otros_contactos_pro|f2022_rowid|1|PK_t2022
dbo|t2023_mm_proveedores_calif|f2023_rowid_tercero_prov|1|PK_t2023
dbo|t2023_mm_proveedores_calif|f2023_id_sucursal_prov|2|PK_t2023
dbo|t2023_mm_proveedores_calif|f2023_id_co|3|PK_t2023
dbo|t203_mm_tipo_ident|f203_id_cia|1|PK_t203
dbo|t203_mm_tipo_ident|f203_id|2|PK_t203
dbo|t204_mm_planes_criterios|f204_id_cia|1|PK_t204
dbo|t204_mm_planes_criterios|f204_id|2|PK_t204
dbo|t205_mm_criterios_estructura|f205_id_cia|1|PK_t205
dbo|t205_mm_criterios_estructura|f205_id_plan|2|PK_t205
dbo|t205_mm_criterios_estructura|f205_nivel|3|PK_t205
dbo|t206_mm_criterios_mayores|f206_id_cia|1|PK_t206
dbo|t206_mm_criterios_mayores|f206_id_plan|2|PK_t206
dbo|t206_mm_criterios_mayores|f206_id|3|PK_t206
dbo|t207_mm_criterios_clientes|f207_id_cia|1|PK_t207
dbo|t207_mm_criterios_clientes|f207_id_plan_criterios|2|PK_t207
dbo|t207_mm_criterios_clientes|f207_id_criterio_mayor|3|PK_t207
dbo|t207_mm_criterios_clientes|f207_rowid_tercero|4|PK_t207
dbo|t207_mm_criterios_clientes|f207_id_sucursal|5|PK_t207
dbo|t208_mm_condiciones_pago|f208_id_cia|1|PK_t208
dbo|t208_mm_condiciones_pago|f208_id|2|PK_t208
dbo|t209_mm_clase_proveedor|f209_id_cia|1|PK_t209
dbo|t209_mm_clase_proveedor|f209_id|2|PK_t209
dbo|t210_mm_vendedores|f210_id_cia|1|PK_t210
dbo|t210_mm_vendedores|f210_id|2|PK_t210
dbo|t2101_mm_vend_restricciones|f2101_rowid|1|PK_t2101
dbo|t2102_mm_clases_vendedor|f2102_id_cia|1|PK_t2102
dbo|t2102_mm_clases_vendedor|f2102_id|2|PK_t2102
dbo|t211_mm_funcionarios|f211_id_cia|1|PK_t211
dbo|t211_mm_funcionarios|f211_id|2|PK_t211
dbo|t2111_mm_funcionarios_seg|f2111_rowid|1|PK_t2111
dbo|t2112_mm_funcionarios_apro|f2112_rowid|1|PK_t2112
dbo|t2113_mm_areas_trabajo|f2113_rowid|1|PK_t2113
dbo|t2114_mm_funcionarios_msj|f2114_rowid|1|PK_t2114
dbo|t2115_mm_func_perf_app|f2115_rowid|1|PK_t2115
dbo|t212_mm_cotizaciones|f212_rowid|1|PK_t212
dbo|t213_mm_cotizacion_imptos|f213_id_cia|1|PK_t213
dbo|t213_mm_cotizacion_imptos|f213_rowid_cotizacion|2|PK_t213
dbo|t213_mm_cotizacion_imptos|f213_id_llave_imp|3|PK_t213
dbo|t214_mm_cotizacion_dscto|f214_id_cia|1|PK_t214
dbo|t214_mm_cotizacion_dscto|f214_rowid_cotizacion|2|PK_t214
dbo|t214_mm_cotizacion_dscto|f214_orden|3|PK_t214
dbo|t214_mm_cotizacion_dscto|f214_cantidad_hasta|4|PK_t214
dbo|t215_mm_puntos_envio_cliente|f215_rowid|1|PK_t215
dbo|t216_mc_vendedor_mensajes|f216_rowid|1|PK_t216
dbo|t217_mc_clientes_mensajes|f217_id_cia|1|PK_t217
dbo|t217_mc_clientes_mensajes|f217_rowid_tercero|2|PK_t217
dbo|t217_mc_clientes_mensajes|f217_id_sucursal_cli|3|PK_t217
dbo|t217_mc_clientes_mensajes|f217_fecha|4|PK_t217
dbo|t218_mc_vendedores_unomovil|f218_id_cia|1|PK_t218
dbo|t218_mc_vendedores_unomovil|f218_id_vendedor|2|PK_t218
dbo|t2181_sm_vend_siesamobile|f2181_id_cia|1|PK_t2181
dbo|t2181_sm_vend_siesamobile|f2181_id_vendedor|2|PK_t2181
dbo|t2182_sm_vend_fechas_entrega|f2182_rowid|1|PK_t2182
dbo|t219_mm_planes_criterios_prov|f219_id_cia|1|PK_t219
dbo|t219_mm_planes_criterios_prov|f219_id|2|PK_t219
dbo|t220_mm_criterios_mayores_prov|f220_id_cia|1|PK_t220
dbo|t220_mm_criterios_mayores_prov|f220_id_plan|2|PK_t220
dbo|t220_mm_criterios_mayores_prov|f220_id|3|PK_t220
dbo|t221_mm_criterios_proveedores|f221_id_cia|1|PK_t221
dbo|t221_mm_criterios_proveedores|f221_id_plan_criterios|2|PK_t221
dbo|t221_mm_criterios_proveedores|f221_id_criterio_mayor|3|PK_t221
dbo|t221_mm_criterios_proveedores|f221_rowid_tercero|4|PK_t221
dbo|t221_mm_criterios_proveedores|f221_id_sucursal|5|PK_t221
dbo|t222_grupo_entidad|f222_id_cia|1|PK_t222
dbo|t222_grupo_entidad|f222_tipo|2|PK_t222
dbo|t222_grupo_entidad|f222_id|3|PK_t222
dbo|t223_detalle_grupo_entidad|f223_rowid|1|PK_t223
dbo|t224_mm_ciiu|f224_id|1|PK_t224
dbo|t225_mm_dscto_pp|f225_rowid|1|PK_t225
dbo|t226_mm_dscto_pp_linea|f226_rowid|1|PK_t226
dbo|t227_mm_condiciones_pago_cuo|f227_id_cia|1|PK_t227
dbo|t227_mm_condiciones_pago_cuo|f227_id_cond_pago|2|PK_t227
dbo|t227_mm_condiciones_pago_cuo|f227_cuota|3|PK_t227
dbo|t228_mm_grupo_condicion_pago|f228_id_cia|1|PK_t228
dbo|t228_mm_grupo_condicion_pago|f228_id|2|PK_t228
dbo|t229_mm_motivos_bloqueo|f229_id_cia|1|PK_t229
dbo|t229_mm_motivos_bloqueo|f229_id|2|PK_t229
dbo|t230_mm_condiciones_pago_finan|f230_id_cia|1|PK_t230
dbo|t230_mm_condiciones_pago_finan|f230_id_cond_pago|2|PK_t230
dbo|t230_mm_condiciones_pago_finan|f230_cuota|3|PK_t230
dbo|t231_mm_notificaciones|f231_rowid|1|PK_t231
dbo|t232_criterios_califica_prov|f232_rowid|1|PK_t232
dbo|t2321_criterios_califi_prov_op|f2321_rowid|1|PK_t2321
dbo|t2322_evaluaciones_prov|f2322_rowid|1|PK_t2322
dbo|t2323_evaluaciones_prov_cri|f2323_rowid|1|PK_t2323
dbo|t2324_evaluaciones_prov_nota|f2324_rowid|1|PK_t2324
dbo|t233_planilla_calificacion|f233_rowid|1|PK_t233
dbo|t2331_planilla_califica_prov|f2331_rowid|1|PK_t2331
dbo|t2332_planilla_califica_criter|f2332_rowid|1|PK_t2332
dbo|t2333_planilla_califica_items|f2333_rowid|1|PK_t2333
dbo|t234_mc_portafolio_comprador|f234_rowid|1|PK_t234
dbo|t2341_mc_portafolio_comp_item|f2341_rowid|1|PK_t2341
dbo|t2342_mc_portafolio_comp_co|f2342_rowid|1|PK_t2342
dbo|t235_co_tarifa_act_ccosto|f235_rowid|1|PK_t235
dbo|t240_co_planes_rubros_ppto|f240_id|1|PK_t240
dbo|t241_co_rubros_ppto_estructura|f241_id_plan|1|PK_t241
dbo|t241_co_rubros_ppto_estructura|f241_nivel|2|PK_t241
dbo|t242_co_rubros_ppto_mayores|f242_id_plan|1|PK_t242
dbo|t242_co_rubros_ppto_mayores|f242_id|2|PK_t242
dbo|t243_co_rubros_ppto|f243_rowid|1|PK_t243
dbo|t244_co_mayores_rubros_ppto|f244_id_cia|1|PK_t244
dbo|t244_co_mayores_rubros_ppto|f244_id_plan_rubro|2|PK_t244
dbo|t244_co_mayores_rubros_ppto|f244_rowid_rubro|3|PK_t244
dbo|t244_co_mayores_rubros_ppto|f244_id_mayor_rubro|4|PK_t244
dbo|t250_co_planes_cuentas|f250_id|1|PK_t250
dbo|t251_co_cuentas_estructura|f251_id_plan|1|PK_t251
dbo|t251_co_cuentas_estructura|f251_nivel|2|PK_t251
dbo|t252_co_mayores|f252_id_plan|1|PK_t252
dbo|t252_co_mayores|f252_id|2|PK_t252
dbo|t253_co_auxiliares|f253_rowid|1|PK_t253
dbo|t254_co_mayores_auxiliares|f254_id_cia|1|PK_t254
dbo|t254_co_mayores_auxiliares|f254_id_plan|2|PK_t254
dbo|t254_co_mayores_auxiliares|f254_rowid_auxiliar|3|PK_t254
dbo|t254_co_mayores_auxiliares|f254_id_mayor|4|PK_t254
dbo|t260_af_criterio_activo_plan|f260_id_cia|1|PK_t260
dbo|t260_af_criterio_activo_plan|f260_id|2|PK_t260
dbo|t261_af_criterio_activo_mayor|f261_id_cia|1|PK_t261
dbo|t261_af_criterio_activo_mayor|f261_id_plan|2|PK_t261
dbo|t261_af_criterio_activo_mayor|f261_id|3|PK_t261
dbo|t262_af_activos_fijos|f262_rowid|1|PK_t262
dbo|t263_af_activos_fijos_adicion|f263_rowid_af|1|PK_t263
dbo|t263_af_activos_fijos_adicion|f263_id|2|PK_t263
dbo|t2631_af_activos_fijos_niif|f2631_rowid_af|1|PK_t2631
dbo|t2631_af_activos_fijos_niif|f2631_id|2|PK_t2631
dbo|t2632_af_activos_log_salva|f2632_rowid|1|PK_t2632
dbo|t264_af_activo_criterios|f264_id_cia|1|PK_t264
dbo|t264_af_activo_criterios|f264_rowid_af|2|PK_t264
dbo|t264_af_activo_criterios|f264_id_plan|3|PK_t264
dbo|t264_af_activo_criterios|f264_id_criterio_mayor|4|PK_t264
dbo|t265_af_activo_unidades|f265_rowid_af|1|PK_t265
dbo|t265_af_activo_unidades|f265_id_adicion|2|PK_t265
dbo|t265_af_activo_unidades|f265_id_periodo|3|PK_t265
dbo|t266_af_control_fisico|f266_rowid|1|PK_t266
dbo|t2661_af_control_fisico_af|f2661_rowid|1|PK_t2661
dbo|t267_co_base_costo_variable|f267_rowid|1|PK_t267
dbo|t268_co_ppto_obra|f268_rowid|1|PK_t268
dbo|t269_co_actividades|f269_rowid|1|PK_t269
dbo|t270_co_base_costo_emisor|f270_rowid|1|PK_t270
dbo|t271_co_base_costo_receptor|f271_rowid_emisor|1|PK_t271
dbo|t271_co_base_costo_receptor|f271_rowid_ccosto_receptor|2|PK_t271
dbo|t271_co_base_costo_receptor|f271_id_co_receptor|3|PK_t271
dbo|t271_co_base_costo_receptor|f271_id_un_receptor|4|PK_t271
dbo|t272_co_fe_estructura|f272_id_cia|1|PK_t272
dbo|t272_co_fe_estructura|f272_nivel|2|PK_t272
dbo|t273_co_fe_mayores|f273_id_cia|1|PK_t273
dbo|t273_co_fe_mayores|f273_id|2|PK_t273
dbo|t274_co_fe_conceptos|f274_rowid|1|PK_t274
dbo|t275_co_fe_plan_presupuestal|f275_id_cia|1|PK_t275
dbo|t275_co_fe_plan_presupuestal|f275_id|2|PK_t275
dbo|t276_co_fe_presupuesto|f276_rowid|1|PK_t276
dbo|t277_co_tipo_prov|f277_id_cia|1|PK_t277
dbo|t277_co_tipo_prov|f277_id|2|PK_t277
dbo|t278_co_tipo_cli|f278_id_cia|1|PK_t278
dbo|t278_co_tipo_cli|f278_id|2|PK_t278
dbo|t279_co_grupos_ccostos|f279_id_cia|1|PK_t279
dbo|t279_co_grupos_ccostos|f279_id|2|PK_t279
dbo|t280_co_regionales|f280_id_cia|1|PK_t280
dbo|t280_co_regionales|f280_id|2|PK_t280
dbo|t281_co_unidades_negocio|f281_id_cia|1|PK_t281
dbo|t281_co_unidades_negocio|f281_id|2|PK_t281
dbo|t282_co_ccosto_estructura|f282_id_cia|1|PK_t282
dbo|t282_co_ccosto_estructura|f282_nivel|2|PK_t282
dbo|t283_co_ccosto_mayores|f283_id_cia|1|PK_t283
dbo|t283_co_ccosto_mayores|f283_id|2|PK_t283
dbo|t284_co_ccosto|f284_rowid|1|PK_t284
dbo|t285_co_centro_op|f285_id_cia|1|PK_t285
dbo|t285_co_centro_op|f285_id|2|PK_t285
dbo|t286_co_planes_rubros_ccosto|f286_id_cia|1|PK_t286
dbo|t286_co_planes_rubros_ccosto|f286_id|2|PK_t286
dbo|t287_co_estruc_rubros_ccosto|f287_id_cia|1|PK_t287
dbo|t287_co_estruc_rubros_ccosto|f287_id_plan|2|PK_t287
dbo|t287_co_estruc_rubros_ccosto|f287_nivel|3|PK_t287
dbo|t288_co_mayores_rubros_ccosto|f288_id_cia|1|PK_t288
dbo|t288_co_mayores_rubros_ccosto|f288_id_plan|2|PK_t288
dbo|t288_co_mayores_rubros_ccosto|f288_id|3|PK_t288
dbo|t289_co_aux_rubros_ccosto|f289_rowid|1|PK_t289
dbo|t290_co_mayor_aux_rubro_ccosto|f290_id_cia|1|PK_t290
dbo|t290_co_mayor_aux_rubro_ccosto|f290_id_plan|2|PK_t290
dbo|t290_co_mayor_aux_rubro_ccosto|f290_id_mayor_rubro_ccosto|3|PK_t290
dbo|t290_co_mayor_aux_rubro_ccosto|f290_rowid_aux_rubro_ccosto|4|PK_t290
